id,word_id,form,grammar,person,tense
240,233,eat,present,they,şimdi
241,233,ate,past,I,di
242,233,ate,past,you,di
243,233,ate,past,he/she,di
244,233,ate,past,we,di
245,233,ate,past,you (pl),di
246,233,ate,past,they,di
247,233,will eat,future,I,gelecek
248,233,will eat,future,you,gelecek
249,233,will eat,future,he/she,gelecek
250,233,will eat,future,we,gelecek
251,233,will eat,future,you (pl),gelecek
252,233,will eat,future,they,gelecek
253,234,like,present,I,şimdi
254,234,like,present,you,şimdi
255,234,likes,present,he/she,şimdi
256,234,like,present,we,şimdi
257,234,like,present,you (pl),şimdi
258,234,like,present,they,şimdi
259,234,liked,past,I,di
260,234,liked,past,you,di
261,234,liked,past,he/she,di
262,234,liked,past,we,di
263,234,liked,past,you (pl),di
264,234,liked,past,they,di
265,234,will like,future,I,gelecek
266,234,will like,future,you,gelecek
267,234,will like,future,he/she,gelecek
268,234,will like,future,we,gelecek
269,234,will like,future,you (pl),gelecek
270,234,will like,future,they,gelecek
271,235,love,present,I,şimdi
272,235,love,present,you,şimdi
273,235,loves,present,he/she,şimdi
274,235,love,present,we,şimdi
275,235,love,present,you (pl),şimdi
276,235,love,present,they,şimdi
277,235,loved,past,I,di
278,235,loved,past,you,di
279,235,loved,past,he/she,di
280,235,loved,past,we,di
281,235,loved,past,you (pl),di
282,235,loved,past,they,di
283,235,will love,future,I,gelecek
284,235,will love,future,you,gelecek
285,235,will love,future,he/she,gelecek
286,235,will love,future,we,gelecek
287,235,will love,future,you (pl),gelecek
288,235,will love,future,they,gelecek
289,236,hate,present,I,şimdi
290,236,hate,present,you,şimdi
291,236,hates,present,he/she,şimdi
292,236,hate,present,we,şimdi
293,236,hate,present,you (pl),şimdi
294,236,hate,present,they,şimdi
295,236,hated,past,I,di
296,236,hated,past,you,di
297,236,hated,past,he/she,di
298,236,hated,past,we,di
299,236,hated,past,you (pl),di
300,236,hated,past,they,di
301,236,will hate,future,I,gelecek
302,236,will hate,future,you,gelecek
303,236,will hate,future,he/she,gelecek
304,236,will hate,future,we,gelecek
305,236,will hate,future,you (pl),gelecek
306,236,will hate,future,they,gelecek
307,237,live,present,I,şimdi
308,237,live,present,you,şimdi
309,237,lives,present,he/she,şimdi
310,237,live,present,we,şimdi
311,237,live,present,you (pl),şimdi
312,237,live,present,they,şimdi
313,237,lived,past,I,di
314,237,lived,past,you,di
315,237,lived,past,he/she,di
316,237,lived,past,we,di
317,237,lived,past,you (pl),di
318,237,lived,past,they,di
319,237,will live,future,I,gelecek
320,237,will live,future,you,gelecek
321,237,will live,future,he/she,gelecek
322,237,will live,future,we,gelecek
323,237,will live,future,you (pl),gelecek
324,237,will live,future,they,gelecek
325,238,work,present,I,şimdi
326,238,work,present,you,şimdi
327,238,works,present,he/she,şimdi
328,238,work,present,we,şimdi
329,238,work,present,you (pl),şimdi
330,238,work,present,they,şimdi
331,238,worked,past,I,di
332,238,worked,past,you,di
333,238,worked,past,he/she,di
334,238,worked,past,we,di
335,238,worked,past,you (pl),di
336,238,worked,past,they,di
337,238,will work,future,I,gelecek
338,238,will work,future,you,gelecek
339,238,will work,future,he/she,gelecek
340,238,will work,future,we,gelecek
341,238,will work,future,you (pl),gelecek
342,238,will work,future,they,gelecek
343,239,study,present,I,şimdi
344,239,study,present,you,şimdi
345,239,studies,present,he/she,şimdi
346,239,study,present,we,şimdi
347,239,study,present,you (pl),şimdi
348,239,study,present,they,şimdi
349,239,studied,past,I,di
350,239,studied,past,you,di
351,239,studied,past,he/she,di
352,239,studied,past,we,di
353,239,studied,past,you (pl),di
354,239,studied,past,they,di
355,239,will study,future,I,gelecek
356,239,will study,future,you,gelecek
357,239,will study,future,he/she,gelecek
358,239,will study,future,we,gelecek
359,239,will study,future,you (pl),gelecek
360,239,will study,future,they,gelecek
361,240,go,present,I,şimdi
362,240,go,present,you,şimdi
363,240,goes,present,he/she,şimdi
364,240,go,present,we,şimdi
365,240,go,present,you (pl),şimdi
366,240,go,present,they,şimdi
367,240,went,past,I,di
368,240,went,past,you,di
369,240,went,past,he/she,di
370,240,went,past,we,di
371,240,went,past,you (pl),di
372,240,went,past,they,di
373,240,will go,future,I,gelecek
374,240,will go,future,you,gelecek
375,240,will go,future,he/she,gelecek
376,240,will go,future,we,gelecek
377,240,will go,future,you (pl),gelecek
378,240,will go,future,they,gelecek
379,241,come,present,I,şimdi
380,241,come,present,you,şimdi
381,241,comes,present,he/she,şimdi
382,241,come,present,we,şimdi
383,241,come,present,you (pl),şimdi
384,241,come,present,they,şimdi
385,241,came,past,I,di
386,241,came,past,you,di
387,241,came,past,he/she,di
388,241,came,past,we,di
389,241,came,past,you (pl),di
390,241,came,past,they,di
391,241,will come,future,I,gelecek
392,241,will come,future,you,gelecek
393,241,will come,future,he/she,gelecek
394,241,will come,future,we,gelecek
395,241,will come,future,you (pl),gelecek
396,241,will come,future,they,gelecek
397,242,get up,present,I,şimdi
398,242,get up,present,you,şimdi
399,242,gets up,present,he/she,şimdi
400,242,get up,present,we,şimdi
401,242,get up,present,you (pl),şimdi
402,242,get up,present,they,şimdi
403,242,got up,past,I,di
404,242,got up,past,you,di
405,242,got up,past,he/she,di
406,242,got up,past,we,di
407,242,got up,past,you (pl),di
408,242,got up,past,they,di
409,242,will get up,future,I,gelecek
410,242,will get up,future,you,gelecek
411,242,will get up,future,he/she,gelecek
412,242,will get up,future,we,gelecek
413,242,will get up,future,you (pl),gelecek
414,242,will get up,future,they,gelecek
415,243,go to bed,present,I,şimdi
416,243,go to bed,present,you,şimdi
417,243,goes to bed,present,he/she,şimdi
418,243,go to bed,present,we,şimdi
419,243,go to bed,present,you (pl),şimdi
420,243,go to bed,present,they,şimdi
421,243,went to bed,past,I,di
422,243,went to bed,past,you,di
423,243,went to bed,past,he/she,di
424,243,went to bed,past,we,di
425,243,went to bed,past,you (pl),di
426,243,went to bed,past,they,di
427,243,will go to bed,future,I,gelecek
428,243,will go to bed,future,you,gelecek
429,243,will go to bed,future,he/she,gelecek
430,243,will go to bed,future,we,gelecek
431,243,will go to bed,future,you (pl),gelecek
432,243,will go to bed,future,they,gelecek
433,244,start,present,I,şimdi
434,244,start,present,you,şimdi
435,244,starts,present,he/she,şimdi
436,244,start,present,we,şimdi
437,244,start,present,you (pl),şimdi
438,244,start,present,they,şimdi
439,244,started,past,I,di
440,244,started,past,you,di
441,244,started,past,he/she,di
442,244,started,past,we,di
443,244,started,past,you (pl),di
444,244,started,past,they,di
445,244,will start,future,I,gelecek
446,244,will start,future,you,gelecek
447,244,will start,future,he/she,gelecek
448,244,will start,future,we,gelecek
449,244,will start,future,you (pl),gelecek
450,244,will start,future,they,gelecek
451,245,finish,present,I,şimdi
452,245,finish,present,you,şimdi
453,245,finishes,present,he/she,şimdi
454,245,finish,present,we,şimdi
455,245,finish,present,you (pl),şimdi
456,245,finish,present,they,şimdi
457,245,finished,past,I,di
458,245,finished,past,you,di
459,245,finished,past,he/she,di
460,245,finished,past,we,di
461,245,finished,past,you (pl),di
462,245,finished,past,they,di
463,245,will finish,future,I,gelecek
464,245,will finish,future,you,gelecek
465,245,will finish,future,he/she,gelecek
466,245,will finish,future,we,gelecek
467,245,will finish,future,you (pl),gelecek
468,245,will finish,future,they,gelecek
469,249,travel,present,I,şimdi
470,249,travel,present,you,şimdi
471,249,travels,present,he/she,şimdi
472,249,travel,present,we,şimdi
473,249,travel,present,you (pl),şimdi
474,249,travel,present,they,şimdi
475,249,traveled,past,I,di
476,249,traveled,past,you,di
477,249,traveled,past,he/she,di
478,249,traveled,past,we,di
479,249,traveled,past,you (pl),di
480,249,traveled,past,they,di
481,249,will travel,future,I,gelecek
482,249,will travel,future,you,gelecek
483,249,will travel,future,he/she,gelecek
484,249,will travel,future,we,gelecek
485,249,will travel,future,you (pl),gelecek
486,249,will travel,future,they,gelecek
487,311,play,present,I,şimdi
488,311,play,present,you,şimdi
489,311,plays,present,he/she,şimdi
490,311,play,present,we,şimdi
491,311,play,present,you (pl),şimdi
492,311,play,present,they,şimdi
493,311,played,past,I,di
494,311,played,past,you,di
495,311,played,past,he/she,di
496,311,played,past,we,di
497,311,played,past,you (pl),di
498,311,played,past,they,di
499,311,will play,future,I,gelecek
500,311,will play,future,you,gelecek
501,311,will play,future,he/she,gelecek
502,311,will play,future,we,gelecek
503,311,will play,future,you (pl),gelecek
504,311,will play,future,they,gelecek
505,312,cook,present,I,şimdi
506,312,cook,present,you,şimdi
507,312,cooks,present,he/she,şimdi
508,312,cook,present,we,şimdi
509,312,cook,present,you (pl),şimdi
510,312,cook,present,they,şimdi
511,312,cooked,past,I,di
512,312,cooked,past,you,di
513,312,cooked,past,he/she,di
514,312,cooked,past,we,di
515,312,cooked,past,you (pl),di
516,312,cooked,past,they,di
517,312,will cook,future,I,gelecek
518,312,will cook,future,you,gelecek
519,312,will cook,future,he/she,gelecek
520,312,will cook,future,we,gelecek
521,312,will cook,future,you (pl),gelecek
522,312,will cook,future,they,gelecek
523,313,dance,present,I,şimdi
524,313,dance,present,you,şimdi
525,313,dances,present,he/she,şimdi
526,313,dance,present,we,şimdi
527,313,dance,present,you (pl),şimdi
528,313,dance,present,they,şimdi
529,313,danced,past,I,di
530,313,danced,past,you,di
531,313,danced,past,he/she,di
532,313,danced,past,we,di
533,313,danced,past,you (pl),di
534,313,danced,past,they,di
535,313,will dance,future,I,gelecek
536,313,will dance,future,you,gelecek
537,313,will dance,future,he/she,gelecek
538,313,will dance,future,we,gelecek
539,313,will dance,future,you (pl),gelecek
540,313,will dance,future,they,gelecek
541,314,sing,present,I,şimdi
542,314,sing,present,you,şimdi
543,314,sings,present,he/she,şimdi
544,314,sing,present,we,şimdi
545,314,sing,present,you (pl),şimdi
546,314,sing,present,they,şimdi
547,314,sang,past,I,di
548,314,sang,past,you,di
549,314,sang,past,he/she,di
550,314,sang,past,we,di
551,314,sang,past,you (pl),di
552,314,sang,past,they,di
553,314,will sing,future,I,gelecek
554,314,will sing,future,you,gelecek
555,314,will sing,future,he/she,gelecek
556,314,will sing,future,we,gelecek
557,314,will sing,future,you (pl),gelecek
558,314,will sing,future,they,gelecek
559,315,meet,present,I,şimdi
560,315,meet,present,you,şimdi
561,315,meets,present,he/she,şimdi
562,315,meet,present,we,şimdi
563,315,meet,present,you (pl),şimdi
564,315,meet,present,they,şimdi
565,315,met,past,I,di
566,315,met,past,you,di
567,315,met,past,he/she,di
568,315,met,past,we,di
569,315,met,past,you (pl),di
570,315,met,past,they,di
571,315,will meet,future,I,gelecek
572,315,will meet,future,you,gelecek
573,315,will meet,future,he/she,gelecek
574,315,will meet,future,we,gelecek
575,315,will meet,future,you (pl),gelecek
576,315,will meet,future,they,gelecek
577,316,visit,present,I,şimdi
578,316,visit,present,you,şimdi
579,316,visits,present,he/she,şimdi
580,316,visit,present,we,şimdi
581,316,visit,present,you (pl),şimdi
582,316,visit,present,they,şimdi
583,316,visited,past,I,di
584,316,visited,past,you,di
585,316,visited,past,he/she,di
586,316,visited,past,we,di
587,316,visited,past,you (pl),di
588,316,visited,past,they,di
589,316,will visit,future,I,gelecek
590,316,will visit,future,you,gelecek
591,316,will visit,future,he/she,gelecek
592,316,will visit,future,we,gelecek
593,316,will visit,future,you (pl),gelecek
594,316,will visit,future,they,gelecek
595,317,stay,present,I,şimdi
596,317,stay,present,you,şimdi
597,317,stays,present,he/she,şimdi
598,317,stay,present,we,şimdi
599,317,stay,present,you (pl),şimdi
600,317,stay,present,they,şimdi
601,317,stayed,past,I,di
602,317,stayed,past,you,di
603,317,stayed,past,he/she,di
604,317,stayed,past,we,di
605,317,stayed,past,you (pl),di
606,317,stayed,past,they,di
607,317,will stay,future,I,gelecek
608,317,will stay,future,you,gelecek
609,317,will stay,future,he/she,gelecek
610,317,will stay,future,we,gelecek
611,317,will stay,future,you (pl),gelecek
612,317,will stay,future,they,gelecek
613,318,relax,present,I,şimdi
614,318,relax,present,you,şimdi
615,318,relaxes,present,he/she,şimdi
616,318,relax,present,we,şimdi
617,318,relax,present,you (pl),şimdi
618,318,relax,present,they,şimdi
619,318,relaxed,past,I,di
620,318,relaxed,past,you,di
621,318,relaxed,past,he/she,di
622,318,relaxed,past,we,di
623,318,relaxed,past,you (pl),di
624,318,relaxed,past,they,di
625,318,will relax,future,I,gelecek
626,318,will relax,future,you,gelecek
627,318,will relax,future,he/she,gelecek
628,318,will relax,future,we,gelecek
629,318,will relax,future,you (pl),gelecek
630,318,will relax,future,they,gelecek
631,319,walk,present,I,şimdi
632,319,walk,present,you,şimdi
633,319,walks,present,he/she,şimdi
634,319,walk,present,we,şimdi
635,319,walk,present,you (pl),şimdi
636,319,walk,present,they,şimdi
637,319,walked,past,I,di
638,319,walked,past,you,di
639,319,walked,past,he/she,di
640,319,walked,past,we,di
641,319,walked,past,you (pl),di
642,319,walked,past,they,di
643,319,will walk,future,I,gelecek
644,319,will walk,future,you,gelecek
645,319,will walk,future,he/she,gelecek
646,319,will walk,future,we,gelecek
647,319,will walk,future,you (pl),gelecek
648,319,will walk,future,they,gelecek
649,320,drive,present,I,şimdi
650,320,drive,present,you,şimdi
651,320,drives,present,he/she,şimdi
652,320,drive,present,we,şimdi
653,320,drive,present,you (pl),şimdi
654,320,drive,present,they,şimdi
655,320,drove,past,I,di
656,320,drove,past,you,di
657,320,drove,past,he/she,di
658,320,drove,past,we,di
659,320,drove,past,you (pl),di
660,320,drove,past,they,di
661,320,will drive,future,I,gelecek
662,320,will drive,future,you,gelecek
663,320,will drive,future,he/she,gelecek
664,320,will drive,future,we,gelecek
665,320,will drive,future,you (pl),gelecek
666,320,will drive,future,they,gelecek
667,321,ride,present,I,şimdi
668,321,ride,present,you,şimdi
669,321,rides,present,he/she,şimdi
670,321,ride,present,we,şimdi
671,321,ride,present,you (pl),şimdi
672,321,ride,present,they,şimdi
673,321,rode,past,I,di
674,321,rode,past,you,di
675,321,rode,past,he/she,di
676,321,rode,past,we,di
677,321,rode,past,you (pl),di
678,321,rode,past,they,di
679,321,will ride,future,I,gelecek
680,321,will ride,future,you,gelecek
681,321,will ride,future,he/she,gelecek
682,321,will ride,future,we,gelecek
683,321,will ride,future,you (pl),gelecek
684,321,will ride,future,they,gelecek
685,339,can,present,I,şimdi
686,339,can,present,you,şimdi
687,339,can,present,he/she,şimdi
688,339,can,present,we,şimdi
689,339,can,present,you (pl),şimdi
690,339,can,present,they,şimdi
691,339,could,past,I,di
692,339,could,past,you,di
693,339,could,past,he/she,di
694,339,could,past,we,di
695,339,could,past,you (pl),di
696,339,could,past,they,di
697,339,will be able to,future,I,gelecek
698,339,will be able to,future,you,gelecek
699,339,will be able to,future,he/she,gelecek
700,339,will be able to,future,we,gelecek
701,339,will be able to,future,you (pl),gelecek
702,339,will be able to,future,they,gelecek
703,340,park,present,I,şimdi
704,340,park,present,you,şimdi
705,340,parks,present,he/she,şimdi
706,340,park,present,we,şimdi
707,340,park,present,you (pl),şimdi
708,340,park,present,they,şimdi
709,340,parked,past,I,di
710,340,parked,past,you,di
711,340,parked,past,he/she,di
712,340,parked,past,we,di
713,340,parked,past,you (pl),di
714,340,parked,past,they,di
715,340,will park,future,I,gelecek
716,340,will park,future,you,gelecek
717,340,will park,future,he/she,gelecek
718,340,will park,future,we,gelecek
719,340,will park,future,you (pl),gelecek
720,340,will park,future,they,gelecek
721,341,swim,present,I,şimdi
722,341,swim,present,you,şimdi
723,341,swims,present,he/she,şimdi
724,341,swim,present,we,şimdi
725,341,swim,present,you (pl),şimdi
726,341,swim,present,they,şimdi
727,341,swam,past,I,di
728,341,swam,past,you,di
729,341,swam,past,he/she,di
730,341,swam,past,we,di
731,341,swam,past,you (pl),di
732,341,swam,past,they,di
733,341,will swim,future,I,gelecek
734,341,will swim,future,you,gelecek
735,341,will swim,future,he/she,gelecek
736,341,will swim,future,we,gelecek
737,341,will swim,future,you (pl),gelecek
738,341,will swim,future,they,gelecek
739,342,ski,present,I,şimdi
740,342,ski,present,you,şimdi
741,342,skis,present,he/she,şimdi
742,342,ski,present,we,şimdi
743,342,ski,present,you (pl),şimdi
744,342,ski,present,they,şimdi
745,342,skied,past,I,di
746,342,skied,past,you,di
747,342,skied,past,he/she,di
748,342,skied,past,we,di
749,342,skied,past,you (pl),di
750,342,skied,past,they,di
751,342,will ski,future,I,gelecek
752,342,will ski,future,you,gelecek
753,342,will ski,future,he/she,gelecek
754,342,will ski,future,we,gelecek
755,342,will ski,future,you (pl),gelecek
756,342,will ski,future,they,gelecek
757,343,draw,present,I,şimdi
758,343,draw,present,you,şimdi
759,343,draws,present,he/she,şimdi
760,343,draw,present,we,şimdi
761,343,draw,present,you (pl),şimdi
762,343,draw,present,they,şimdi
763,343,drew,past,I,di
764,343,drew,past,you,di
765,343,drew,past,he/she,di
766,343,drew,past,we,di
767,343,drew,past,you (pl),di
768,343,drew,past,they,di
769,343,will draw,future,I,gelecek
770,343,will draw,future,you,gelecek
771,343,will draw,future,he/she,gelecek
772,343,will draw,future,we,gelecek
773,343,will draw,future,you (pl),gelecek
774,343,will draw,future,they,gelecek
775,344,paint,present,I,şimdi
776,344,paint,present,you,şimdi
777,344,paints,present,he/she,şimdi
778,344,paint,present,we,şimdi
779,344,paint,present,you (pl),şimdi
780,344,paint,present,they,şimdi
781,344,painted,past,I,di
782,344,painted,past,you,di
783,344,painted,past,he/she,di
784,344,painted,past,we,di
785,344,painted,past,you (pl),di
786,344,painted,past,they,di
787,344,will paint,future,I,gelecek
788,344,will paint,future,you,gelecek
789,344,will paint,future,he/she,gelecek
790,344,will paint,future,we,gelecek
791,344,will paint,future,you (pl),gelecek
792,344,will paint,future,they,gelecek
793,345,take photos,present,I,şimdi
794,345,take photos,present,you,şimdi
795,345,takes photos,present,he/she,şimdi
796,345,take photos,present,we,şimdi
797,345,take photos,present,you (pl),şimdi
798,345,take photos,present,they,şimdi
799,345,took photos,past,I,di
800,345,took photos,past,you,di
801,345,took photos,past,he/she,di
802,345,took photos,past,we,di
803,345,took photos,past,you (pl),di
804,345,took photos,past,they,di
805,345,will take photos,future,I,gelecek
806,345,will take photos,future,you,gelecek
807,345,will take photos,future,he/she,gelecek
808,345,will take photos,future,we,gelecek
809,345,will take photos,future,you (pl),gelecek
810,345,will take photos,future,they,gelecek
811,346,use,present,I,şimdi
812,346,use,present,you,şimdi
813,346,uses,present,he/she,şimdi
814,346,use,present,we,şimdi
815,346,use,present,you (pl),şimdi
816,346,use,present,they,şimdi
817,346,used,past,I,di
818,346,used,past,you,di
819,346,used,past,he/she,di
820,346,used,past,we,di
821,346,used,past,you (pl),di
822,346,used,past,they,di
823,346,will use,future,I,gelecek
824,346,will use,future,you,gelecek
825,346,will use,future,he/she,gelecek
826,346,will use,future,we,gelecek
827,346,will use,future,you (pl),gelecek
828,346,will use,future,they,gelecek
829,347,help,present,I,şimdi
830,347,help,present,you,şimdi
831,347,helps,present,he/she,şimdi
832,347,help,present,we,şimdi
833,347,help,present,you (pl),şimdi
834,347,help,present,they,şimdi
835,347,helped,past,I,di
836,347,helped,past,you,di
837,347,helped,past,he/she,di
838,347,helped,past,we,di
839,347,helped,past,you (pl),di
840,347,helped,past,they,di
841,347,will help,future,I,gelecek
842,347,will help,future,you,gelecek
843,347,will help,future,he/she,gelecek
844,347,will help,future,we,gelecek
845,347,will help,future,you (pl),gelecek
846,347,will help,future,they,gelecek
847,348,wait,present,I,şimdi
848,348,wait,present,you,şimdi
849,348,waits,present,he/she,şimdi
850,348,wait,present,we,şimdi
851,348,wait,present,you (pl),şimdi
852,348,wait,present,they,şimdi
853,348,waited,past,I,di
854,348,waited,past,you,di
855,348,waited,past,he/she,di
856,348,waited,past,we,di
857,348,waited,past,you (pl),di
858,348,waited,past,they,di
859,348,will wait,future,I,gelecek
860,348,will wait,future,you,gelecek
861,348,will wait,future,he/she,gelecek
862,348,will wait,future,we,gelecek
863,348,will wait,future,you (pl),gelecek
864,348,will wait,future,they,gelecek
865,349,sit,present,I,şimdi
866,349,sit,present,you,şimdi
867,349,sits,present,he/she,şimdi
868,349,sit,present,we,şimdi
869,349,sit,present,you (pl),şimdi
870,349,sit,present,they,şimdi
871,349,sat,past,I,di
872,349,sat,past,you,di
873,349,sat,past,he/she,di
874,349,sat,past,we,di
875,349,sat,past,you (pl),di
