id,word_id,form,grammar,person,tense
61,61,hablé,past,yo,di
62,61,hablaste,past,tú,di
63,61,habló,past,él/ella,di
64,61,hablamos,past,nosotros,di
65,61,hablasteis,past,vosotros,di
66,61,hablaron,past,ellos,di
67,61,hablaré,future,yo,gelecek
68,61,hablarás,future,tú,gelecek
69,61,hablará,future,él/ella,gelecek
70,61,hablaremos,future,nosotros,gelecek
71,61,hablaréis,future,vosotros,gelecek
72,61,hablarán,future,ellos,gelecek
73,62,vivo,present,yo,şimdi
74,62,vives,present,tú,şimdi
75,62,vive,present,él/ella,şimdi
76,62,vivimos,present,nosotros,şimdi
77,62,vivís,present,vosotros,şimdi
78,62,viven,present,ellos,şimdi
79,62,viví,past,yo,di
80,62,viviste,past,tú,di
81,62,vivió,past,él/ella,di
82,62,vivimos,past,nosotros,di
83,62,vivisteis,past,vosotros,di
84,62,vivieron,past,ellos,di
85,62,viviré,future,yo,gelecek
86,62,vivirás,future,tú,gelecek
87,62,vivirá,future,él/ella,gelecek
88,62,viviremos,future,nosotros,gelecek
89,62,viviréis,future,vosotros,gelecek
90,62,vivirán,future,ellos,gelecek
91,63,trabajo,present,yo,şimdi
92,63,trabajas,present,tú,şimdi
93,63,trabaja,present,él/ella,şimdi
94,63,trabajamos,present,nosotros,şimdi
95,63,trabajáis,present,vosotros,şimdi
96,63,trabajan,present,ellos,şimdi
97,63,trabajé,past,yo,di
98,63,trabajaste,past,tú,di
99,63,trabajó,past,él/ella,di
100,63,trabajamos,past,nosotros,di
101,63,trabajasteis,past,vosotros,di
102,63,trabajaron,past,ellos,di
103,63,trabajaré,future,yo,gelecek
104,63,trabajarás,future,tú,gelecek
105,63,trabajará,future,él/ella,gelecek
106,63,trabajaremos,future,nosotros,gelecek
107,63,trabajaréis,future,vosotros,gelecek
108,63,trabajarán,future,ellos,gelecek
109,64,estudio,present,yo,şimdi
110,64,estudias,present,tú,şimdi
111,64,estudia,present,él/ella,şimdi
112,64,estudiamos,present,nosotros,şimdi
113,64,estudiáis,present,vosotros,şimdi
114,64,estudian,present,ellos,şimdi
115,64,estudié,past,yo,di
116,64,estudiaste,past,tú,di
117,64,estudió,past,él/ella,di
118,64,estudiamos,past,nosotros,di
119,64,estudiasteis,past,vosotros,di
120,64,estudiaron,past,ellos,di
121,64,estudiaré,future,yo,gelecek
122,64,estudiarás,future,tú,gelecek
123,64,estudiará,future,él/ella,gelecek
124,64,estudiaremos,future,nosotros,gelecek
125,64,estudiaréis,future,vosotros,gelecek
126,64,estudiarán,future,ellos,gelecek
127,82,tengo,present,yo,şimdi
128,82,tienes,present,tú,şimdi
129,82,tiene,present,él/ella,şimdi
130,82,tenemos,present,nosotros,şimdi
131,82,tenéis,present,vosotros,şimdi
132,82,tienen,present,ellos,şimdi
133,82,tuve,past,yo,di
134,82,tuviste,past,tú,di
135,82,tuvo,past,él/ella,di
136,82,tuvimos,past,nosotros,di
137,82,tuvisteis,past,vosotros,di
138,82,tuvieron,past,ellos,di
139,82,tendré,future,yo,gelecek
140,82,tendrás,future,tú,gelecek
141,82,tendrá,future,él/ella,gelecek
142,82,tendremos,future,nosotros,gelecek
143,82,tendréis,future,vosotros,gelecek
144,82,tendrán,future,ellos,gelecek
145,127,voy,present,yo,şimdi
146,127,vas,present,tú,şimdi
147,127,va,present,él/ella,şimdi
148,127,vamos,present,nosotros,şimdi
149,127,vais,present,vosotros,şimdi
150,127,van,present,ellos,şimdi
151,127,fui,past,yo,di
152,127,fuiste,past,tú,di
153,127,fue,past,él/ella,di
154,127,fuimos,past,nosotros,di
155,127,fuisteis,past,vosotros,di
156,127,fueron,past,ellos,di
157,127,iré,future,yo,gelecek
158,127,irás,future,tú,gelecek
159,127,irá,future,él/ella,gelecek
160,127,iremos,future,nosotros,gelecek
161,127,iréis,future,vosotros,gelecek
162,127,irán,future,ellos,gelecek
163,132,me gusta,present,yo,şimdi
164,132,te gusta,present,tú,şimdi
165,132,le gusta,present,él/ella,şimdi
166,132,nos gusta,present,nosotros,şimdi
167,132,os gusta,present,vosotros,şimdi
168,132,les gustan,present,ellos,şimdi
169,132,me gustó,past,yo,di
170,132,te gustó,past,tú,di
171,132,le gustó,past,él/ella,di
172,132,nos gustó,past,nosotros,di
173,132,os gustó,past,vosotros,di
174,132,les gustaron,past,ellos,di
175,132,me gustará,future,yo,gelecek
176,132,te gustará,future,tú,gelecek
177,132,le gustará,future,él/ella,gelecek
178,132,nos gustará,future,nosotros,gelecek
179,132,os gustará,future,vosotros,gelecek
180,132,les gustarán,future,ellos,gelecek
181,133,me encanta,present,yo,şimdi
182,133,te encanta,present,tú,şimdi
183,133,le encanta,present,él/ella,şimdi
184,133,nos encanta,present,nosotros,şimdi
185,133,os encanta,present,vosotros,şimdi
186,133,les encantan,present,ellos,şimdi
187,133,me encantó,past,yo,di
188,133,te encantó,past,tú,di
189,133,le encantó,past,él/ella,di
190,133,nos encantó,past,nosotros,di
191,133,os encantó,past,vosotros,di
192,133,les encantaron,past,ellos,di
193,133,me encantará,future,yo,gelecek
194,133,te encantará,future,tú,gelecek
195,133,le encantará,future,él/ella,gelecek
196,133,nos encantará,future,nosotros,gelecek
197,133,os encantará,future,vosotros,gelecek
198,133,les encantarán,future,ellos,gelecek
199,134,me interesa,present,yo,şimdi
200,134,te interesa,present,tú,şimdi
201,134,le interesa,present,él/ella,şimdi
202,134,nos interesa,present,nosotros,şimdi
203,134,os interesa,present,vosotros,şimdi
204,134,les interesan,present,ellos,şimdi
205,134,me interesó,past,yo,di
206,134,te interesó,past,tú,di
207,134,le interesó,past,él/ella,di
208,134,nos interesó,past,nosotros,di
209,134,os interesó,past,vosotros,di
210,134,les interesaron,past,ellos,di
211,134,me interesará,future,yo,gelecek
212,134,te interesará,future,tú,gelecek
213,134,le interesará,future,él/ella,gelecek
214,134,nos interesará,future,nosotros,gelecek
215,134,os interesará,future,vosotros,gelecek
216,134,les interesarán,future,ellos,gelecek
217,135,odio,present,yo,şimdi
218,135,odias,present,tú,şimdi
219,135,odia,present,él/ella,şimdi
220,135,odiamos,present,nosotros,şimdi
221,135,odiáis,present,vosotros,şimdi
222,135,odian,present,ellos,şimdi
223,135,odié,past,yo,di
224,135,odiaste,past,tú,di
225,135,odió,past,él/ella,di
226,135,odiamos,past,nosotros,di
227,135,odiasteis,past,vosotros,di
228,135,odiaron,past,ellos,di
229,135,odiaré,future,yo,gelecek
230,135,odiarás,future,tú,gelecek
231,135,odiará,future,él/ella,gelecek
232,135,odiaremos,future,nosotros,gelecek
233,135,odiaréis,future,vosotros,gelecek
234,135,odiarán,future,ellos,gelecek
235,136,prefiero,present,yo,şimdi
236,136,prefieres,present,tú,şimdi
237,136,prefiere,present,él/ella,şimdi
238,136,preferimos,present,nosotros,şimdi
239,136,preferís,present,vosotros,şimdi
240,136,prefieren,present,ellos,şimdi
241,136,preferí,past,yo,di
242,136,preferiste,past,tú,di
243,136,preferió,past,él/ella,di
244,136,preferimos,past,nosotros,di
245,136,preferisteis,past,vosotros,di
246,136,preferieron,past,ellos,di
247,136,preferiré,future,yo,gelecek
248,136,preferirás,future,tú,gelecek
249,136,preferirá,future,él/ella,gelecek
250,136,preferiremos,future,nosotros,gelecek
251,136,preferiréis,future,vosotros,gelecek
252,136,preferirán,future,ellos,gelecek
253,147,corro,present,yo,şimdi
254,147,corres,present,tú,şimdi
255,147,corre,present,él/ella,şimdi
256,147,corremos,present,nosotros,şimdi
257,147,corréis,present,vosotros,şimdi
258,147,corren,present,ellos,şimdi
259,147,corrí,past,yo,di
260,147,corriste,past,tú,di
261,147,corrió,past,él/ella,di
262,147,corrimos,past,nosotros,di
263,147,corristeis,past,vosotros,di
264,147,corrieron,past,ellos,di
265,147,correré,future,yo,gelecek
266,147,correrás,future,tú,gelecek
267,147,correrá,future,él/ella,gelecek
268,147,correremos,future,nosotros,gelecek
269,147,correréis,future,vosotros,gelecek
270,147,correrán,future,ellos,gelecek
271,148,nado,present,yo,şimdi
272,148,nadas,present,tú,şimdi
273,148,nada,present,él/ella,şimdi
274,148,nadamos,present,nosotros,şimdi
275,148,nadáis,present,vosotros,şimdi
276,148,nadan,present,ellos,şimdi
277,148,nadé,past,yo,di
278,148,nadaste,past,tú,di
279,148,nadó,past,él/ella,di
280,148,nadamos,past,nosotros,di
281,148,nadasteis,past,vosotros,di
282,148,nadaron,past,ellos,di
283,148,nadaré,future,yo,gelecek
284,148,nadarás,future,tú,gelecek
285,148,nadará,future,él/ella,gelecek
286,148,nadaremos,future,nosotros,gelecek
287,148,nadaréis,future,vosotros,gelecek
288,148,nadarán,future,ellos,gelecek
289,149,bailo,present,yo,şimdi
290,149,bailas,present,tú,şimdi
291,149,baila,present,él/ella,şimdi
292,149,bailamos,present,nosotros,şimdi
293,149,bailáis,present,vosotros,şimdi
294,149,bailan,present,ellos,şimdi
295,149,bailé,past,yo,di
296,149,bailaste,past,tú,di
297,149,bailó,past,él/ella,di
298,149,bailamos,past,nosotros,di
299,149,bailasteis,past,vosotros,di
300,149,bailaron,past,ellos,di
301,149,bailaré,future,yo,gelecek
302,149,bailarás,future,tú,gelecek
303,149,bailará,future,él/ella,gelecek
304,149,bailaremos,future,nosotros,gelecek
305,149,bailaréis,future,vosotros,gelecek
306,149,bailarán,future,ellos,gelecek
307,150,canto,present,yo,şimdi
308,150,cantas,present,tú,şimdi
309,150,canta,present,él/ella,şimdi
310,150,cantamos,present,nosotros,şimdi
311,150,cantáis,present,vosotros,şimdi
312,150,cantan,present,ellos,şimdi
313,150,canté,past,yo,di
314,150,cantaste,past,tú,di
315,150,cantó,past,él/ella,di
316,150,cantamos,past,nosotros,di
317,150,cantasteis,past,vosotros,di
318,150,cantaron,past,ellos,di
319,150,cantaré,future,yo,gelecek
320,150,cantarás,future,tú,gelecek
321,150,cantará,future,él/ella,gelecek
322,150,cantaremos,future,nosotros,gelecek
323,150,cantaréis,future,vosotros,gelecek
324,150,cantarán,future,ellos,gelecek
325,151,leo,present,yo,şimdi
326,151,lees,present,tú,şimdi
327,151,lee,present,él/ella,şimdi
328,151,leemos,present,nosotros,şimdi
329,151,leéis,present,vosotros,şimdi
330,151,leen,present,ellos,şimdi
331,151,leí,past,yo,di
332,151,leíste,past,tú,di
333,151,leyó,past,él/ella,di
334,151,leímos,past,nosotros,di
335,151,leísteis,past,vosotros,di
336,151,leyeron,past,ellos,di
337,151,leeré,future,yo,gelecek
338,151,leerás,future,tú,gelecek
339,151,leerá,future,él/ella,gelecek
340,151,leeremos,future,nosotros,gelecek
341,151,leeréis,future,vosotros,gelecek
342,151,leerán,future,ellos,gelecek
343,152,escucho,present,yo,şimdi
344,152,escuchas,present,tú,şimdi
345,152,escucha,present,él/ella,şimdi
346,152,escuchamos,present,nosotros,şimdi
347,152,escucháis,present,vosotros,şimdi
348,152,escuchan,present,ellos,şimdi
349,152,escuché,past,yo,di
350,152,escuchaste,past,tú,di
351,152,escuchó,past,él/ella,di
352,152,escuchamos,past,nosotros,di
353,152,escuchasteis,past,vosotros,di
354,152,escucharon,past,ellos,di
355,152,escucharé,future,yo,gelecek
356,152,escucharás,future,tú,gelecek
357,152,escuchará,future,él/ella,gelecek
358,152,escucharemos,future,nosotros,gelecek
359,152,escucharéis,future,vosotros,gelecek
360,152,escucharán,future,ellos,gelecek
361,153,veo,present,yo,şimdi
362,153,ves,present,tú,şimdi
363,153,ve,present,él/ella,şimdi
364,153,vemos,present,nosotros,şimdi
365,153,veis,present,vosotros,şimdi
366,153,ven,present,ellos,şimdi
367,153,vi,past,yo,di
368,153,viste,past,tú,di
369,153,vio,past,él/ella,di
370,153,vimos,past,nosotros,di
371,153,visteis,past,vosotros,di
372,153,vieron,past,ellos,di
373,153,veré,future,yo,gelecek
374,153,verás,future,tú,gelecek
375,153,verá,future,él/ella,gelecek
376,153,veremos,future,nosotros,gelecek
377,153,veréis,future,vosotros,gelecek
378,153,verán,future,ellos,gelecek
379,154,viajo,present,yo,şimdi
380,154,viajas,present,tú,şimdi
381,154,viaja,present,él/ella,şimdi
382,154,viajamos,present,nosotros,şimdi
383,154,viajáis,present,vosotros,şimdi
384,154,viajan,present,ellos,şimdi
385,154,viajé,past,yo,di
386,154,viajaste,past,tú,di
387,154,viajó,past,él/ella,di
388,154,viajamos,past,nosotros,di
389,154,viajasteis,past,vosotros,di
390,154,viajaron,past,ellos,di
391,154,viajaré,future,yo,gelecek
392,154,viajarás,future,tú,gelecek
393,154,viajará,future,él/ella,gelecek
394,154,viajaremos,future,nosotros,gelecek
395,154,viajaréis,future,vosotros,gelecek
396,154,viajarán,future,ellos,gelecek
397,155,cocino,present,yo,şimdi
398,155,cocinas,present,tú,şimdi
399,155,cocina,present,él/ella,şimdi
400,155,cocinamos,present,nosotros,şimdi
401,155,cocináis,present,vosotros,şimdi
402,155,cocinan,present,ellos,şimdi
403,155,cociné,past,yo,di
404,155,cocinaste,past,tú,di
405,155,cocinó,past,él/ella,di
406,155,cocinamos,past,nosotros,di
407,155,cocinasteis,past,vosotros,di
408,155,cocinaron,past,ellos,di
409,155,cocinaré,future,yo,gelecek
410,155,cocinarás,future,tú,gelecek
411,155,cocinará,future,él/ella,gelecek
412,155,cocinaremos,future,nosotros,gelecek
413,155,cocinaréis,future,vosotros,gelecek
414,155,cocinarán,future,ellos,gelecek
415,156,pinto,present,yo,şimdi
416,156,pintas,present,tú,şimdi
417,156,pinta,present,él/ella,şimdi
418,156,pintamos,present,nosotros,şimdi
419,156,pintáis,present,vosotros,şimdi
420,156,pintan,present,ellos,şimdi
421,156,pinté,past,yo,di
422,156,pintaste,past,tú,di
423,156,pintó,past,él/ella,di
424,156,pintamos,past,nosotros,di
425,156,pintasteis,past,vosotros,di
426,156,pintaron,past,ellos,di
427,156,pintaré,future,yo,gelecek
428,156,pintarás,future,tú,gelecek
429,156,pintará,future,él/ella,gelecek
430,156,pintaremos,future,nosotros,gelecek
431,156,pintaréis,future,vosotros,gelecek
432,156,pintarán,future,ellos,gelecek
433,157,dibujo,present,yo,şimdi
434,157,dibujas,present,tú,şimdi
435,157,dibuja,present,él/ella,şimdi
436,157,dibujamos,present,nosotros,şimdi
437,157,dibujáis,present,vosotros,şimdi
438,157,dibujan,present,ellos,şimdi
439,157,dibujé,past,yo,di
440,157,dibujaste,past,tú,di
441,157,dibujó,past,él/ella,di
442,157,dibujamos,past,nosotros,di
443,157,dibujasteis,past,vosotros,di
444,157,dibujaron,past,ellos,di
445,157,dibujaré,future,yo,gelecek
446,157,dibujarás,future,tú,gelecek
447,157,dibujará,future,él/ella,gelecek
448,157,dibujaremos,future,nosotros,gelecek
449,157,dibujaréis,future,vosotros,gelecek
450,157,dibujarán,future,ellos,gelecek
451,158,juego,present,yo,şimdi
452,158,juegas,present,tú,şimdi
453,158,juega,present,él/ella,şimdi
454,158,jugamos,present,nosotros,şimdi
455,158,jugáis,present,vosotros,şimdi
456,158,juegan,present,ellos,şimdi
457,158,jugué,past,yo,di
458,158,jugaste,past,tú,di
459,158,jugó,past,él/ella,di
460,158,jugamos,past,nosotros,di
461,158,jugasteis,past,vosotros,di
462,158,jugaron,past,ellos,di
463,158,jugaré,future,yo,gelecek
464,158,jugarás,future,tú,gelecek
465,158,jugará,future,él/ella,gelecek
466,158,jugaremos,future,nosotros,gelecek
467,158,jugaréis,future,vosotros,gelecek
468,158,jugarán,future,ellos,gelecek
469,159,colecciono,present,yo,şimdi
470,159,coleccionas,present,tú,şimdi
471,159,colecciona,present,él/ella,şimdi
472,159,coleccionamos,present,nosotros,şimdi
473,159,coleccionáis,present,vosotros,şimdi
474,159,coleccionan,present,ellos,şimdi
475,159,coleccioné,past,yo,di
476,159,coleccionaste,past,tú,di
477,159,coleccionó,past,él/ella,di
478,159,coleccionamos,past,nosotros,di
479,159,coleccionasteis,past,vosotros,di
480,159,coleccionaron,past,ellos,di
481,159,coleccionaré,future,yo,gelecek
482,159,coleccionarás,future,tú,gelecek
483,159,coleccionará,future,él/ella,gelecek
484,159,coleccionaremos,future,nosotros,gelecek
485,159,coleccionaréis,future,vosotros,gelecek
486,159,coleccionarán,future,ellos,gelecek
487,188,me levanto,present,yo,şimdi
488,188,te levantas,present,tú,şimdi
489,188,se levanta,present,él/ella,şimdi
490,188,nos levantamos,present,nosotros,şimdi
491,188,os levantáis,present,vosotros,şimdi
492,188,se levantan,present,ellos,şimdi
493,188,me levanté,past,yo,di
494,188,te levantaste,past,tú,di
495,188,se levantó,past,él/ella,di
496,188,nos levantamos,past,nosotros,di
497,188,os levantasteis,past,vosotros,di
498,188,se levantaron,past,ellos,di
499,188,me levantaré,future,yo,gelecek
500,188,te levantarás,future,tú,gelecek
501,188,se levantará,future,él/ella,gelecek
502,188,nos levantaremos,future,nosotros,gelecek
503,188,os levantaréis,future,vosotros,gelecek
504,188,se levantarán,future,ellos,gelecek
505,189,me acuesto,present,yo,şimdi
506,189,te acuestas,present,tú,şimdi
507,189,se acuesta,present,él/ella,şimdi
508,189,nos acostamos,present,nosotros,şimdi
509,189,os acostáis,present,vosotros,şimdi
510,189,se acuestan,present,ellos,şimdi
511,189,me acosté,past,yo,di
512,189,te acostaste,past,tú,di
513,189,se acostó,past,él/ella,di
514,189,nos acostamos,past,nosotros,di
515,189,os acostasteis,past,vosotros,di
516,189,se acostaron,past,ellos,di
517,189,me acostaré,future,yo,gelecek
518,189,te acostarás,future,tú,gelecek
519,189,se acostará,future,él/ella,gelecek
520,189,nos acostaremos,future,nosotros,gelecek
521,189,os acostaréis,future,vosotros,gelecek
522,189,se acostarán,future,ellos,gelecek
523,190,me despierto,present,yo,şimdi
524,190,te despiertas,present,tú,şimdi
525,190,se despierta,present,él/ella,şimdi
526,190,nos despertamos,present,nosotros,şimdi
527,190,os despertáis,present,vosotros,şimdi
528,190,se despiertan,present,ellos,şimdi
529,190,me desperté,past,yo,di
530,190,te despertaste,past,tú,di
531,190,se despertó,past,él/ella,di
532,190,nos despertamos,past,nosotros,di
533,190,os despertasteis,past,vosotros,di
534,190,se despertaron,past,ellos,di
535,190,me despertaré,future,yo,gelecek
536,190,te despertarás,future,tú,gelecek
537,190,se despertará,future,él/ella,gelecek
538,190,nos despertaremos,future,nosotros,gelecek
539,190,os despertaréis,future,vosotros,gelecek
540,190,se despertarán,future,ellos,gelecek
541,191,me ducho,present,yo,şimdi
542,191,te duchas,present,tú,şimdi
543,191,se ducha,present,él/ella,şimdi
544,191,nos duchamos,present,nosotros,şimdi
545,191,os ducháis,present,vosotros,şimdi
546,191,se duchan,present,ellos,şimdi
547,191,me duché,past,yo,di
548,191,te duchaste,past,tú,di
549,191,se duchó,past,él/ella,di
550,191,nos duchamos,past,nosotros,di
551,191,os duchasteis,past,vosotros,di
552,191,se ducharon,past,ellos,di
553,191,me ducharé,future,yo,gelecek
554,191,te ducharás,future,tú,gelecek
555,191,se duchará,future,él/ella,gelecek
556,191,nos ducharemos,future,nosotros,gelecek
557,191,os ducharéis,future,vosotros,gelecek
558,191,se ducharán,future,ellos,gelecek
559,192,me visto,present,yo,şimdi
560,192,te vistes,present,tú,şimdi
561,192,se viste,present,él/ella,şimdi
562,192,nos vestimos,present,nosotros,şimdi
563,192,os vestís,present,vosotros,şimdi
564,192,se visten,present,ellos,şimdi
565,192,me vestí,past,yo,di
566,192,te vestiste,past,tú,di
567,192,se vistió,past,él/ella,di
568,192,nos vestimos,past,nosotros,di
569,192,os vestisteis,past,vosotros,di
570,192,se vistieron,past,ellos,di
571,192,me vestiré,future,yo,gelecek
572,192,te vestirás,future,tú,gelecek
573,192,se vestirá,future,él/ella,gelecek
574,192,nos vestiremos,future,nosotros,gelecek
575,192,os vestiréis,future,vosotros,gelecek
576,192,se vestirán,future,ellos,gelecek
577,193,desayuno,present,yo,şimdi
578,193,desayunas,present,tú,şimdi
579,193,desayuna,present,él/ella,şimdi
580,193,desayunamos,present,nosotros,şimdi
581,193,desayunáis,present,vosotros,şimdi
582,193,desayunan,present,ellos,şimdi
583,193,desayuné,past,yo,di
584,193,desayunaste,past,tú,di
585,193,desayunó,past,él/ella,di
586,193,desayunamos,past,nosotros,di
587,193,desayunasteis,past,vosotros,di
588,193,desayunaron,past,ellos,di
589,193,desayunaré,future,yo,gelecek
590,193,desayunarás,future,tú,gelecek
591,193,desayunará,future,él/ella,gelecek
592,193,desayunaremos,future,nosotros,gelecek
593,193,desayunaréis,future,vosotros,gelecek
594,193,desayunarán,future,ellos,gelecek
595,194,almuerzo,present,yo,şimdi
596,194,almuerzas,present,tú,şimdi
597,194,almuerza,present,él/ella,şimdi
598,194,almorzamos,present,nosotros,şimdi
599,194,almorzáis,present,vosotros,şimdi
600,194,almuerzan,present,ellos,şimdi
601,194,almorcé,past,yo,di
602,194,almorzaste,past,tú,di
603,194,almorzó,past,él/ella,di
604,194,almorzamos,past,nosotros,di
605,194,almorzasteis,past,vosotros,di
606,194,almorzaron,past,ellos,di
607,194,almorzaré,future,yo,gelecek
608,194,almorzarás,future,tú,gelecek
609,194,almorzará,future,él/ella,gelecek
610,194,almorzaremos,future,nosotros,gelecek
611,194,almorzaréis,future,vosotros,gelecek
612,194,almorzarán,future,ellos,gelecek
613,195,ceno,present,yo,şimdi
614,195,cenas,present,tú,şimdi
615,195,cena,present,él/ella,şimdi
616,195,cenamos,present,nosotros,şimdi
617,195,cenáis,present,vosotros,şimdi
618,195,cenan,present,ellos,şimdi
619,195,cené,past,yo,di
620,195,cenaste,past,tú,di
621,195,cenó,past,él/ella,di
622,195,cenamos,past,nosotros,di
623,195,cenasteis,past,vosotros,di
624,195,cenaron,past,ellos,di
625,195,cenaré,future,yo,gelecek
626,195,cenarás,future,tú,gelecek
627,195,cenará,future,él/ella,gelecek
628,195,cenaremos,future,nosotros,gelecek
629,195,cenaréis,future,vosotros,gelecek
630,195,cenarán,future,ellos,gelecek
631,196,vuelvo,present,yo,şimdi
632,196,vuelves,present,tú,şimdi
633,196,vuelve,present,él/ella,şimdi
634,196,volvemos,present,nosotros,şimdi
635,196,volvéis,present,vosotros,şimdi
636,196,vuelven,present,ellos,şimdi
637,196,volví,past,yo,di
638,196,volviste,past,tú,di
639,196,volvió,past,él/ella,di
640,196,volvimos,past,nosotros,di
641,196,volvisteis,past,vosotros,di
642,196,volvieron,past,ellos,di
643,196,volveré,future,yo,gelecek
644,196,volverás,future,tú,gelecek
645,196,volverá,future,él/ella,gelecek
646,196,volveremos,future,nosotros,gelecek
647,196,volveréis,future,vosotros,gelecek
648,196,volverán,future,ellos,gelecek
649,197,duermo,present,yo,şimdi
650,197,duermes,present,tú,şimdi
651,197,duerme,present,él/ella,şimdi
652,197,dormimos,present,nosotros,şimdi
653,197,dormís,present,vosotros,şimdi
654,197,duermen,present,ellos,şimdi
655,197,dormí,past,yo,di
656,197,dormiste,past,tú,di
657,197,durmió,past,él/ella,di
658,197,dormimos,past,nosotros,di
659,197,dormisteis,past,vosotros,di
660,197,durmieron,past,ellos,di
661,197,dormiré,future,yo,gelecek
662,197,dormirás,future,tú,gelecek
663,197,dormirá,future,él/ella,gelecek
664,197,dormiremos,future,nosotros,gelecek
665,197,dormiréis,future,vosotros,gelecek
666,197,dormirán,future,ellos,gelecek
667,247,como,present,yo,şimdi
668,247,comes,present,tú,şimdi
669,247,come,present,él/ella,şimdi
670,247,comemos,present,nosotros,şimdi
671,247,coméis,present,vosotros,şimdi
672,247,comen,present,ellos,şimdi
673,247,comí,past,yo,di
674,247,comiste,past,tú,di
675,247,comió,past,él/ella,di
676,247,comimos,past,nosotros,di
677,247,comisteis,past,vosotros,di
678,247,comieron,past,ellos,di
679,247,comeré,future,yo,gelecek
680,247,comerás,future,tú,gelecek
681,247,comerá,future,él/ella,gelecek
682,247,comeremos,future,nosotros,gelecek
683,247,comeréis,future,vosotros,gelecek
684,247,comerán,future,ellos,gelecek
685,248,bebo,present,yo,şimdi
686,248,bebes,present,tú,şimdi
687,248,bebe,present,él/ella,şimdi
688,248,bebemos,present,nosotros,şimdi
689,248,bebéis,present,vosotros,şimdi
690,248,beben,present,ellos,şimdi
691,248,bebí,past,yo,di
692,248,bebiste,past,tú,di
693,248,bebió,past,él/ella,di
694,248,bebimos,past,nosotros,di
695,248,bebisteis,past,vosotros,di
696,248,bebieron,past,ellos,di
697,248,beberé,future,yo,gelecek
698,248,beberás,future,tú,gelecek
699,248,beberá,future,él/ella,gelecek
700,248,beberemos,future,nosotros,gelecek
701,248,beberéis,future,vosotros,gelecek
702,248,beberán,future,ellos,gelecek
703,249,pruebo,present,yo,şimdi
704,249,pruebas,present,tú,şimdi
705,249,prueba,present,él/ella,şimdi
706,249,probamos,present,nosotros,şimdi
707,249,probáis,present,vosotros,şimdi
708,249,prueban,present,ellos,şimdi
709,249,probé,past,yo,di
710,249,probaste,past,tú,di
711,249,probó,past,él/ella,di
712,249,probamos,past,nosotros,di
713,249,probasteis,past,vosotros,di
714,249,probaron,past,ellos,di
715,249,probaré,future,yo,gelecek
716,249,probarás,future,tú,gelecek
717,249,probará,future,él/ella,gelecek
718,249,probaremos,future,nosotros,gelecek
719,249,probaréis,future,vosotros,gelecek
720,249,probarán,future,ellos,gelecek
721,250,pido,present,yo,şimdi
722,250,pides,present,tú,şimdi
723,250,pide,present,él/ella,şimdi
724,250,pedimos,present,nosotros,şimdi
725,250,pedís,present,vosotros,şimdi
726,250,piden,present,ellos,şimdi
727,250,pedí,past,yo,di
728,250,pediste,past,tú,di
729,250,pidió,past,él/ella,di
730,250,pedimos,past,nosotros,di
731,250,pedisteis,past,vosotros,di
732,250,pidieron,past,ellos,di
